2.815724328,4.154473602,-93,0.839061308
2.815724328,4.154473602,-93,0.839061308
2.815724328,4.154473602,-92.5,0.851716913
2.814307992,4.162187842,-92,0.85287763
2.814307992,4.162187842,-92,0.860572933
2.814307992,4.162187842,-92,0.861085083
2.814307992,4.162187842,-92,0.860554192
2.814938521,4.163601173,-92,0.849128449
2.782934609,4.158554783,-91.5,0.84486715
2.741700944,4.150896571,-92,0.870960679
2.675851369,4.161741751,-92,0.860641567
2.594884807,4.153731936,-91.5,0.885511174
2.539938559,4.157276101,-92,0.855093725
2.485815797,4.157301474,-91,0.864867502
2.372902726,4.14946195,-91.5,0.897446056
2.428802061,4.159230968,-91.5,0.885261194
2.306736729,4.146501646,-92,0.885660129
2.237206251,4.157254153,-92.5,0.856583734
2.16280044,4.15553579,-93.5,0.865167014
1.940487948,4.186119119,-92.5,0.858123401
2.096451701,4.167706569,-93,0.853393336
1.999633874,4.17279138,-93,0.885463907
1.876071241,4.17901327,-93.5,0.843595225
1.634347037,4.184646523,-97,0.845412539
1.829241307,4.179041039,-94.5,0.841990829
1.75601162,4.17747317,-95,0.785953839
1.706528188,4.181263761,-96,0.812212877
1.561991737,4.200762662,-95,0.841934505
1.52336697,4.195249933,-95,0.818000882
1.475927383,4.203756167,-94,0.804813211
1.487753995,4.203677474,-94,0.787097732
1.461301991,4.197254076,-90.5,0.802398305
1.432692812,4.200250996,-84,0.8167756
1.418586636,4.215962201,-81,0.734542777
1.413527376,4.213970008,-81,0.745308031
1.385205513,4.206180505,-80,0.732811066
1.383624064,4.166765323,-83.5,0.739402175
1.294952813,4.20459524,-79.5,0.783581976
1.270467703,4.172978846,-80.5,0.812425166
1.215961897,4.165757113,-79.5,0.824417094
1.215961897,4.165757113,-79.5,0.795164092
1.159372017,4.137725841,-78.5,0.828381913
1.131014966,4.133608048,-78,0.823404044
1.097796297,4.15033295,-75.5,0.818279949
1.076958297,4.134404147,-72,0.801021098
1.078666931,4.100955353,-69,0.757564454
