2.802108031,4.36180319,-92,0.841940974
2.802108031,4.36180319,-92,0.841940974
2.802108031,4.36180319,-92,0.839400078
2.802108031,4.36180319,-92,0.839267681
2.802108031,4.36180319,-92,0.843794064
2.799202411,4.354798898,-92,0.845501914
2.796006224,4.359499108,-91.5,0.838940755
2.796006224,4.359499108,-91.5,0.831036959
2.802827144,4.369488324,-92,0.837705976
2.800022562,4.356807832,-92.5,0.839697395
2.800022562,4.356807832,-92.5,0.839117954
2.778339012,4.364175422,-92,0.830772588
2.799930496,4.362925618,-92,0.841587194
2.734895839,4.369662819,-91.35070754,0.830566655
2.710269147,4.369238459,-94.5,0.82122939
2.64396537,4.371472023,-96.5,0.799628112
2.573181339,4.36606172,-100.5,0.869455315
2.511929397,4.369975638,-109,0.81984994
2.438616674,4.366060853,-129.5,0.730911069
2.4733532,3.878224708,116.5,0
2.528089536,3.919547342,120.5,0
2.319310063,4.543659315,-115.5,0
2.484816602,3.89910973,116,0
2.32752736,4.498263387,-134.5,0.714870424
2.295606446,4.559834324,-104.5,0.84946478
2.267318393,4.579729408,-94,0.915039905
2.261728731,4.580474565,-88,0.864674331
2.264489287,4.592285993,-82.5,0.887003841
2.203893953,4.584444598,-77,0.887856848
2.136996117,4.567755409,-77.5,0.8843086
2.086091314,4.559255372,-77,0.891573953
2.033056718,4.535560002,-77.5,0.865061216
1.973730752,4.524380678,-74,0.925361101
1.936296118,4.506753366,-67,0.907593667
1.892157362,4.508309643,-54.5,0.901929174
1.811970758,4.434159437,-51.5,0.909605756
1.85836377,4.474004951,-51.5,0.882718843
1.750706284,4.381065923,-50.5,0.904674432
1.701927894,4.37062902,-50.5,0.815750662
1.666987159,4.340147915,-51.5,0.858932007
1.649876778,4.323886323,-53.5,0.858058204
1.423293342,4.205336479,-88.5,0.758616537
1.535768756,4.250554021,-73,0.80212244
1.401703792,4.214455621,-89,0.749444383
1.340318832,4.205681499,-88,0.723631364
1.254554523,4.217546541,-87,0.729681217
1.238810901,4.204501984,-88.5,0.812070849
1.175712728,4.194616787,-89,0.848565931
1.133119137,4.183123508,-89,0.822982886
1.098040717,4.188840954,-89,0.762508273
1.039501467,4.182663007,-87,0.744104067
1.012816982,4.184407421,-86,0.836055597
0.993044725,4.182525652,-82,0.767143629
0.945801653,4.17432609,-74.5,0.846848762
0.932647042,4.169508412,-68.5,0.826999867
0.878883871,4.17916773,-61,0.812109388
0.778409471,4.115092844,-22,0.792211518
0.768897357,4.09230354,-14.5,0.837869173
0.748750476,4.037047954,-14,0.785350383
0.718973453,3.83502606,-13,0.832693159
0.731469946,3.988024092,-14,0.835013276
0.727717293,3.93119705,-13,0.836608177
0.725090936,3.885016711,-13,0.814391159
0.703846766,3.781702293,-12.5,0.850980015
0.684782768,3.726770221,-13.5,0.774238688
0.683938808,3.646964527,-12,0.82222353
0.658260457,3.592911206,-11,0.798449676
0.651910175,3.537869017,-11,0.808015865
0.650622071,3.490986661,-11,0.756213531
0.624135147,3.392821225,-10,0.759894453
0.626612474,3.400382003,-10,0.750279083
0.620033564,3.305090628,-9.5,0.763379769
0.596857598,3.280301819,-9,0.748235303
0.605910136,3.188080575,-9,0.746986729
0.587189758,3.065747439,-8.5,0.796027262
0.522753318,2.920807897,-6.5,0
0.581318157,3.137260703,-9,0
0.578699407,3.004712363,-8.5,0
0.530061706,2.89098617,-7,0.762485279
0.510378752,2.802603017,-6.5,0.759786323
0.51664903,2.745366181,-6,0.746435771
0.505027583,2.660335941,-5.5,0.715184142
0.50792595,2.599147914,-6,0.711089593
0.512649057,2.531224009,-5.5,0
0.482190373,2.459946692,-4.5,0.67446657
0.479981115,2.400500809,-4,0.631224431
0.486687102,2.323901499,-4.5,0.703422425
0.495078105,2.261752151,-4.5,0.691976443
0.493010641,2.198169528,-4.5,0.707480589
0.5149579,2.073109863,-30.5,0
0.440700687,1.953635612,-30,0.761644017
0.472797528,2.133857498,-6,0
0.521904647,2.116763994,-19.5,0
0.493295821,2.025204949,-29,0
0.420985838,1.897214464,-28,0.830427624
0.395091942,1.847817902,-27.5,0.807609729
0.374743098,1.811216984,-27,0.843937897
0.362532959,1.75030485,-25.5,0.84711646
0.331416594,1.719111776,-17,0.825164897
0.330467791,1.718115935,-2,0.722375975
0.331952034,1.665449327,10.5,0.629073919
0.33190714,1.604103739,11,0.647513883
0.33190714,1.604103739,3,0.659128591
0.335621618,1.620203339,9,0.615007095
0.330659946,1.605364123,3.5,0.626877549
0.330659946,1.605364123,3.5,0.705826355
0.339660626,1.58439053,2,0.682741989
